sample_id,shop_id,item_id,item_category_id,date_block_num,text_file
cfc5b1f0-fe24-4d4c-9867-93e200034899,45,474,55,24,train_text.parquet
cfc5b1f0-fe24-4d4c-9867-93e200034899,48,3062,35,29,train_text.parquet
cfc5b1f0-fe24-4d4c-9867-93e200034899,4,2426,55,15,train_text.parquet
cfc5b1f0-fe24-4d4c-9867-93e200034899,45,5835,40,22,train_text.parquet
cfc5b1f0-fe24-4d4c-9867-93e200034899,11,1677,30,23,train_text.parquet
cfc5b1f0-fe24-4d4c-9867-93e200034899,4,3381,30,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,7,4092,29,27,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,41,883,30,29,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,23,6522,40,27,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,45,3617,55,26,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,25,9084,43,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,38,2538,22,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,46,323,78,28,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,47,5096,30,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,9,9009,64,26,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,48,9285,37,27,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,47,1673,19,20,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,14,2766,30,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,20,6455,19,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,47,3381,30,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,45,6506,40,24,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,25,1483,21,28,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,22,5554,40,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,22,9995,55,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,20,1077,30,28,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,2,7811,30,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,11,8995,64,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,47,126,73,29,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,48,8881,65,25,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,22,11601,72,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,19,7539,40,27,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,38,825,30,23,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,2,2160,23,29,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,5,6522,40,30,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,45,4511,43,26,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,25,9547,40,28,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,20,2305,22,25,train_text.parquet
f670cf2d-1350-4d11-96ae-16497060f1d8,5,7059,40,30,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,15,2301,19,25,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,50,1677,30,19,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,23,2624,55,25,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,23,3381,30,28,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,48,9288,37,28,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,19,1573,55,28,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,14,11846,40,30,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,40,8250,69,26,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,21,2527,19,28,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,44,2155,19,29,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,45,8880,64,24,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,46,2781,76,30,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,45,666,23,26,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,45,4720,64,24,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,9,8912,64,29,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,23,6455,19,27,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,46,1529,31,27,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,33,1684,22,27,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,45,10466,55,25,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,37,1178,30,27,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,25,2380,55,29,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,25,26,57,29,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,38,1681,19,29,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,12,1120,30,24,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,38,6847,55,30,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,1,4165,6,30,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,49,8277,30,17,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,4,3137,55,29,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,18,126,73,30,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,43,7960,40,22,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,22,4165,6,30,train_text.parquet
a4e54d6c-3a83-4c2f-8e56-1c9ccd459c1b,28,6455,19,29,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,42,7658,40,17,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,9,647,23,26,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,49,1680,23,21,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,10,3413,28,27,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,25,2527,19,28,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,30,11604,72,29,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,13,3407,28,26,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,45,2033,55,24,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,25,3617,55,30,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,24,1687,23,23,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,21,2383,67,29,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,49,4,40,30,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,41,3639,19,18,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,42,2527,19,29,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,22,12124,40,26,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,20,825,30,28,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,15,7059,40,29,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,15,2974,2,30,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,10,1681,19,29,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,9,877,30,30,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,25,2903,56,30,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,25,7952,40,23,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,19,7224,43,30,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,38,9344,19,28,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,24,2542,19,25,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,48,8091,55,30,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,20,133,73,26,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,15,7960,40,23,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,0,1740,23,30,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,33,3395,28,29,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,10,3201,30,25,train_text.parquet
d1136697-380d-4f17-930c-21bc2221510c,43,2624,55,27,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,5,6212,19,24,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,49,9496,40,29,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,28,2909,55,29,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,5,2766,30,27,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,35,8560,63,30,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,33,987,55,26,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,30,8976,64,30,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,25,2770,19,19,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,30,6212,19,30,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,19,3407,28,26,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,15,1360,19,30,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,22,2299,21,16,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,38,654,30,19,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,25,12051,61,28,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,25,9068,67,30,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,48,9155,55,29,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,21,257,73,27,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,0,7811,30,30,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,7,6197,9,30,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,5,3826,22,27,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,33,1368,30,27,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,19,12172,57,30,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,25,6285,40,27,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,25,11149,37,27,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,38,2761,30,26,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,22,7608,40,29,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,44,3139,55,29,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,33,2482,30,15,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,32,3059,35,28,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,10,3744,30,28,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,25,9139,40,30,train_text.parquet
884569c5-0ff6-4dd3-8476-c12a7558514e,20,3571,30,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,16,3061,35,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,21,6397,55,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,18,3062,35,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,25,7812,30,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,13,1903,23,28,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,25,10214,57,28,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,49,5081,40,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,41,1687,23,29,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,28,1572,55,28,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,11,3640,21,24,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,41,9012,65,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,23,11719,71,28,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,24,847,30,25,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,41,8997,65,26,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,41,11604,72,28,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,14,5612,40,24,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,25,3159,55,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,4,7597,55,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,21,2538,22,29,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,49,3416,28,27,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,33,666,23,29,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,37,8299,19,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,16,12271,49,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,19,2127,75,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,25,4685,55,28,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,33,3086,62,23,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,45,1875,19,26,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,25,5457,55,27,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,25,5217,40,25,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,28,6655,30,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,30,3824,19,30,train_text.parquet
d913cd26-4f60-4a46-aa7e-e160e2fe5fba,22,4236,55,27,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,0,2753,20,29,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,2,2925,5,27,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,4,2492,30,30,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,19,10901,62,21,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,5,11805,40,24,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,9,2527,19,29,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,22,2542,19,30,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,2,11030,40,27,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,3,1687,23,30,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,49,1415,30,25,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,23,1121,23,26,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,32,7068,40,28,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,5,636,32,21,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,11,883,30,30,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,25,6255,40,29,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,25,10951,43,29,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,30,4140,28,21,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,9,2160,23,30,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,45,9020,65,27,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,41,1895,30,29,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,4,7608,40,29,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,10,2918,2,28,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,4,1740,23,28,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,49,2849,55,29,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,45,2793,55,26,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,13,3826,22,27,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,42,6236,55,30,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,48,9926,40,30,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,13,2156,20,27,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,7,7325,49,29,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,19,8924,64,24,train_text.parquet
362bfe50-d233-4f56-896b-8bc412eb3e44,19,8730,37,23,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,16,10052,49,30,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,38,1707,19,16,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,49,7218,3,28,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,19,11341,55,29,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,47,11317,40,29,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,21,1497,21,26,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,49,10233,55,27,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,11,2813,30,28,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,28,3559,30,20,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,43,2526,23,30,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,37,8562,63,30,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,41,1178,30,29,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,25,734,55,25,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,44,3571,30,28,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,15,8912,64,30,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,19,3537,22,30,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,15,5740,67,29,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,45,3213,19,21,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,25,847,30,27,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,19,10083,43,29,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,25,4135,28,27,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,25,10707,55,26,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,49,7558,40,30,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,25,79,45,30,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,14,2792,55,30,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,49,8808,40,30,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,25,9000,65,30,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,49,10272,55,29,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,11,3746,23,30,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,6,126,73,29,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,22,4203,6,22,train_text.parquet
e1df410a-e6ff-465a-9550-91318728b2fe,2,3536,12,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,22,4228,33,19,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,15,8288,49,27,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,25,5551,40,29,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,50,6397,55,23,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,36,357,55,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,22,5987,55,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,25,10826,55,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,45,282,73,27,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,48,1477,21,28,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,19,11600,72,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,42,4173,30,29,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,50,2813,30,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,10,1879,19,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,24,2925,5,25,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,20,6365,41,28,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,19,9007,64,25,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,19,2526,23,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,22,2343,55,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,34,4165,6,24,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,48,2127,75,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,45,1415,30,23,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,25,2251,40,28,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,19,3411,28,29,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,47,8584,63,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,22,3714,30,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,5,8997,65,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,42,877,30,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,25,10456,55,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,28,3187,23,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,10,8277,30,17,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,21,9008,65,30,train_text.parquet
e3306441-193d-47ff-9197-1127fabfbd3f,19,9262,37,30,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,48,4045,40,27,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,25,827,19,29,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,21,9152,37,29,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,25,8573,63,30,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,49,647,23,26,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,25,10457,55,30,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,18,3233,30,30,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,33,1040,55,29,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,25,7224,43,29,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,6,3416,28,26,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,4,6886,55,29,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,11,2988,3,30,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,7,275,73,30,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,46,846,31,27,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,22,9440,37,29,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,19,2207,55,18,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,11,3268,55,28,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,47,7810,30,29,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,10,8147,40,16,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,20,519,55,30,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,46,2445,31,29,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,8,6397,55,17,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,25,2431,30,26,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,15,4165,6,30,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,28,1573,55,29,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,25,3746,23,30,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,21,9344,19,30,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,2,2761,30,26,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,18,1783,19,28,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,48,1681,19,29,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,0,2163,23,30,train_text.parquet
14727db6-7824-4eea-ad07-1a022be859e3,7,11602,72,29,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,13,2994,3,30,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,41,4,40,21,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,24,390,67,23,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,19,5818,55,30,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,36,1359,30,29,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,14,3221,30,29,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,19,4117,75,30,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,29,1554,23,30,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,22,6272,40,28,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,47,12229,83,30,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,18,2994,3,30,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,41,1681,19,29,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,49,1388,30,30,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,25,4478,40,27,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,25,2245,22,16,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,19,2197,55,29,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,22,10919,29,30,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,19,11701,72,30,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,48,3746,23,30,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,25,9757,38,30,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,21,8881,65,28,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,4,6781,40,26,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,48,2157,22,29,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,45,3610,55,23,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,4,11604,72,29,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,25,9914,40,29,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,21,5751,67,29,train_text.parquet
f5b9970b-9219-4920-b3d5-ffadd529b6b3,25,10071,43,22,train_text.parquet
